id,age,gender,course,year,parent_education,weather,study_hours,sleep_hours,travel_time_minutes,attendance,absence_reason
13092,24,female,ba,1st year,phd,sunny,3.59,8.64,56,1,none
13093,17,male,b.com,3rd year,high school,rainy,1.35,8.63,5,0,no reason
13095,21,female,diploma,2nd year,post graduate,cloudy,3.65,8.71,45,1,none
13097,22,male,ba,4th year,no formal,rainy,0.74,6.87,61,0,festival
13098,24,female,b.tech,4th year,phd,sunny,3.35,9.31,70,1,none
13099,19,female,nursing,3rd year,post graduate,cold,0.25,6.93,19,1,none
13100,19,female,pharmacy,1st year,graduate,rainy,5.83,6.92,23,0,festival
13101,23,male,bba,2nd year,post graduate,cloudy,1.75,4.62,27,0,sick
13102,19,male,pharmacy,3rd year,high school,cloudy,2.14,9.23,62,0,none
13103,18,female,bca,4th year,high school,rainy,3.1,8.58,73,0,no reason
13104,17,male,nursing,2nd year,no formal,cold,0.81,9.3,44,1,none
13106,24,female,bca,3rd year,high school,rainy,3.04,5.66,71,1,none
13108,23,male,diploma,1st year,graduate,rainy,0.59,8.2,20,1,none
13110,18,female,b.com,1st year,high school,rainy,3.37,9.77,7,0,personal work
13111,20,male,bba,1st year,graduate,rainy,5.66,5.79,75,1,none
13113,23,male,bba,1st year,phd,cold,4.91,5.2,10,1,none
13114,22,male,nursing,2nd year,high school,cold,3.55,8.16,76,1,none
13115,18,female,nursing,3rd year,graduate,cold,1.67,8.89,12,1,none
13117,24,male,nursing,1st year,high school,cold,0.87,6.94,58,0,project work
13118,22,female,b.com,3rd year,post graduate,cloudy,5.02,7.02,6,1,none
13119,18,male,diploma,4th year,graduate,sunny,2.59,4.42,58,0,no reason
13120,18,male,ba,3rd year,no formal,sunny,2.76,8.96,20,0,sick
13122,20,male,b.sc,4th year,no formal,hot,4.0,5.2,68,1,none
13123,19,female,b.com,2nd year,graduate,rainy,3.13,4.15,55,0,personal work
13124,17,female,pharmacy,1st year,high school,cloudy,3.43,5.8,6,1,none
13125,17,male,b.com,3rd year,no formal,hot,4.38,4.88,59,1,none
13127,24,female,b.com,1st year,post graduate,cloudy,0.88,9.67,7,1,none
13128,21,female,b.com,2nd year,high school,cold,2.98,6.16,83,0,festival
13130,24,female,nursing,2nd year,phd,hot,2.7,9.6,51,1,none
13132,22,male,pharmacy,2nd year,phd,rainy,4.89,5.95,28,0,sick
13133,21,male,b.tech,3rd year,graduate,rainy,0.29,5.11,46,0,festival
13134,23,male,b.tech,3rd year,post graduate,cold,3.32,6.22,49,0,travel
13135,21,female,pharmacy,2nd year,phd,hot,4.98,4.64,16,0,personal work
13138,23,female,b.sc,2nd year,no formal,cold,2.28,8.31,83,1,none
13139,24,male,b.com,3rd year,post graduate,sunny,0.05,4.06,40,1,none
13140,19,female,b.tech,1st year,post graduate,cold,4.41,9.52,15,0,sick
13141,22,female,ba,4th year,phd,rainy,2.37,8.03,52,1,none
13142,17,female,b.com,3rd year,post graduate,hot,3.8,4.87,67,1,none
13144,24,female,diploma,1st year,post graduate,cold,4.75,4.22,28,0,sick
13146,19,female,bba,1st year,phd,hot,0.99,6.22,32,0,sick
13147,21,male,b.com,1st year,post graduate,sunny,5.01,9.09,86,1,none
13148,19,male,bca,3rd year,phd,rainy,2.55,5.25,9,0,none
13150,18,female,bba,1st year,no formal,cold,0.24,5.8,84,0,travel
13151,21,male,nursing,2nd year,post graduate,cold,4.59,7.72,52,0,no reason
13152,18,male,b.sc,4th year,post graduate,sunny,5.02,6.83,36,1,none
13153,20,male,ba,2nd year,no formal,hot,3.24,6.84,6,0,none
13155,23,male,diploma,1st year,high school,sunny,3.95,6.98,5,1,none
13156,20,male,bba,3rd year,graduate,cloudy,0.74,5.69,56,0,sick
13157,24,female,diploma,1st year,post graduate,hot,5.27,4.19,57,1,none
13158,17,female,nursing,1st year,phd,hot,3.33,9.89,59,0,festival
13159,24,male,nursing,2nd year,no formal,sunny,1.66,7.37,73,1,none
13160,19,male,bca,2nd year,phd,rainy,2.86,9.02,32,1,none
13162,24,male,b.tech,4th year,graduate,cloudy,5.43,5.86,19,1,none
13164,21,female,nursing,1st year,graduate,hot,5.68,8.66,32,0,personal work
13165,22,male,b.tech,2nd year,phd,hot,5.45,6.72,62,0,travel
13166,18,male,nursing,1st year,post graduate,sunny,2.34,8.07,40,1,none
13168,19,female,nursing,3rd year,phd,cold,1.06,9.35,7,0,travel
13171,19,male,nursing,2nd year,high school,hot,2.61,5.99,75,1,none
13172,21,male,nursing,4th year,post graduate,cloudy,4.77,9.51,47,1,none
13174,17,male,pharmacy,2nd year,phd,cold,2.18,9.67,57,0,travel
13176,23,male,b.com,1st year,post graduate,rainy,0.84,7.75,30,1,none
13179,21,female,pharmacy,3rd year,phd,cold,0.3,8.44,59,0,project work
13184,20,female,bca,3rd year,high school,rainy,3.41,7.71,43,0,festival
13185,20,male,pharmacy,3rd year,post graduate,hot,4.52,7.78,49,0,no reason
13187,23,male,diploma,2nd year,no formal,cold,5.62,6.2,27,1,none
13188,24,female,nursing,1st year,phd,cold,0.95,4.65,60,1,none
13189,24,female,bba,4th year,phd,sunny,3.14,7.01,71,0,travel
13190,23,female,b.sc,4th year,graduate,hot,5.64,7.68,10,0,none
13191,19,female,bba,3rd year,high school,cloudy,3.19,6.78,88,1,none
13192,23,female,b.tech,3rd year,graduate,hot,5.34,8.98,34,0,project work
13193,18,male,diploma,1st year,high school,hot,5.93,7.93,32,1,none
13195,19,male,ba,4th year,high school,hot,2.79,8.0,13,0,no reason
13196,20,female,b.tech,1st year,no formal,cold,1.95,4.37,55,0,none
13198,17,female,ba,4th year,phd,cold,4.81,9.59,77,0,travel
13200,21,female,bba,2nd year,phd,cold,4.2,6.52,38,1,none
13201,17,male,bca,2nd year,phd,hot,0.32,6.41,65,0,none
13203,17,male,diploma,2nd year,phd,cold,4.64,8.83,57,1,none
13205,19,male,pharmacy,3rd year,phd,rainy,5.56,7.69,28,0,festival
13207,18,male,b.tech,1st year,post graduate,hot,3.48,7.85,70,0,festival
13209,22,female,b.tech,3rd year,no formal,rainy,3.09,5.27,68,0,sick
13210,17,male,bba,4th year,high school,sunny,0.93,6.85,71,1,none
13211,17,male,nursing,1st year,phd,sunny,1.61,8.99,45,0,project work
13212,21,male,ba,4th year,phd,rainy,1.73,4.11,64,0,no reason
13214,17,female,b.com,1st year,graduate,hot,1.99,5.06,17,0,travel
13215,18,male,diploma,2nd year,graduate,cloudy,5.35,9.85,58,1,none
13216,21,male,bca,2nd year,graduate,cloudy,3.2,6.83,19,1,none
13217,17,male,bba,4th year,post graduate,cold,0.82,5.9,84,0,festival
13218,19,male,bba,1st year,high school,cold,0.05,8.77,50,0,project work
13220,20,female,pharmacy,4th year,post graduate,sunny,3.32,9.57,54,1,none
13221,22,female,b.com,2nd year,post graduate,sunny,2.8,7.19,76,0,project work
13222,20,male,nursing,3rd year,no formal,rainy,4.41,5.21,75,0,no reason
13223,19,female,diploma,3rd year,phd,sunny,3.45,9.68,31,0,personal work
13224,20,female,b.tech,4th year,graduate,cold,4.88,7.94,50,1,none
13225,21,male,b.sc,1st year,phd,cold,3.33,4.29,52,1,none
13226,18,female,bba,4th year,graduate,cold,1.63,4.36,30,0,personal work
13227,17,female,b.sc,2nd year,post graduate,rainy,0.21,9.57,41,1,none
13229,24,female,ba,4th year,phd,cold,5.14,6.22,5,0,personal work
13230,22,male,nursing,4th year,no formal,cloudy,5.32,6.39,21,1,none
13232,19,female,b.tech,2nd year,post graduate,rainy,1.17,9.77,79,1,none
13233,20,female,bca,3rd year,high school,sunny,2.93,8.0,85,1,none
13236,24,male,nursing,3rd year,phd,sunny,2.55,4.29,64,0,travel
13237,18,female,diploma,4th year,graduate,sunny,0.57,9.09,67,0,personal work
13238,17,male,b.tech,2nd year,post graduate,hot,0.44,5.0,13,0,no reason
13240,21,male,diploma,3rd year,no formal,sunny,3.42,9.18,47,1,none
13242,19,male,pharmacy,2nd year,high school,cold,1.49,8.65,59,0,travel
13243,19,female,pharmacy,3rd year,graduate,hot,1.18,4.4,47,0,festival
13244,18,male,nursing,3rd year,post graduate,sunny,2.48,5.3,14,1,none
13246,17,female,bca,2nd year,phd,cold,4.92,7.84,46,0,none
13247,20,female,nursing,4th year,post graduate,hot,2.1,6.39,89,0,project work
13248,21,female,b.tech,3rd year,post graduate,hot,1.24,9.69,73,1,none
13249,17,male,b.com,3rd year,phd,sunny,3.29,9.22,62,1,none
13250,18,female,bca,1st year,no formal,hot,3.58,5.56,83,0,project work
13252,24,female,nursing,3rd year,phd,cloudy,4.02,6.69,29,0,sick
13253,22,male,b.sc,1st year,post graduate,cloudy,3.62,4.93,65,0,festival
13255,21,female,b.com,3rd year,no formal,hot,1.41,9.04,88,0,no reason
13256,19,male,bba,4th year,high school,sunny,1.95,8.66,18,1,none
13257,18,male,b.tech,4th year,graduate,cold,0.94,7.86,40,0,travel
13258,20,male,nursing,2nd year,no formal,cold,5.9,5.39,41,1,none
13259,22,male,nursing,4th year,phd,rainy,5.92,5.47,66,0,project work
13261,22,male,b.sc,4th year,phd,rainy,4.97,8.34,48,1,none
13262,21,male,b.com,1st year,graduate,cloudy,5.06,5.6,59,0,project work
13263,17,male,b.com,3rd year,high school,cloudy,0.42,7.11,59,0,project work
13264,22,male,bca,4th year,no formal,cloudy,3.59,5.22,64,0,travel
13265,24,male,nursing,4th year,phd,rainy,2.58,8.28,25,1,none
13266,22,female,nursing,4th year,post graduate,sunny,4.29,4.95,14,0,project work
13267,21,male,pharmacy,1st year,phd,sunny,3.96,7.07,73,1,none
13269,23,female,b.sc,1st year,no formal,cloudy,3.4,9.86,44,1,none
13270,20,male,ba,2nd year,high school,rainy,4.47,5.2,7,0,none
13271,19,female,b.com,1st year,high school,cloudy,5.01,9.72,47,0,no reason
13272,20,male,b.tech,4th year,high school,hot,0.91,9.86,27,1,none
13274,24,female,bca,1st year,phd,rainy,3.9,8.67,26,1,none
13276,19,female,nursing,4th year,graduate,cold,3.96,6.89,79,0,none
13277,23,male,bca,4th year,post graduate,sunny,0.58,4.25,58,0,festival
13278,17,male,b.tech,2nd year,high school,hot,3.25,6.48,9,1,none
13279,20,female,ba,4th year,graduate,cloudy,0.48,4.82,10,1,none
13281,17,female,diploma,3rd year,graduate,hot,3.33,8.11,16,1,none
13283,23,female,nursing,4th year,graduate,rainy,0.64,6.17,14,1,none
13284,21,male,b.tech,1st year,high school,sunny,1.65,9.0,35,1,none
13285,18,female,b.sc,2nd year,no formal,hot,5.64,4.22,65,1,none
13286,22,male,pharmacy,1st year,no formal,hot,5.59,5.39,83,0,festival
13288,22,male,nursing,1st year,phd,hot,0.65,4.85,64,0,sick
13289,22,female,nursing,4th year,phd,hot,0.45,8.95,89,1,none
13290,17,female,b.sc,3rd year,no formal,hot,2.23,8.25,56,1,none
13291,17,female,diploma,2nd year,post graduate,hot,0.09,8.63,10,1,none
13292,17,female,b.sc,3rd year,post graduate,cloudy,3.24,8.36,22,1,none
13295,17,male,diploma,2nd year,post graduate,cold,2.91,5.8,74,0,none
13301,22,male,ba,2nd year,graduate,rainy,5.38,4.09,74,1,none
13304,22,male,bba,2nd year,no formal,cold,5.18,7.32,14,1,none
13307,21,female,b.sc,2nd year,post graduate,rainy,3.43,4.98,34,1,none
13309,21,male,nursing,4th year,phd,cold,1.87,4.06,57,0,personal work
13312,18,male,diploma,4th year,high school,cloudy,0.58,5.68,22,0,festival
13313,21,female,nursing,2nd year,high school,rainy,0.57,9.04,87,1,none
13314,23,female,b.tech,2nd year,graduate,cold,3.9,4.38,82,0,personal work
13315,24,male,pharmacy,3rd year,post graduate,cold,1.19,4.91,17,0,no reason
13317,23,female,pharmacy,2nd year,phd,hot,2.61,8.77,26,0,festival
13318,19,male,bba,3rd year,post graduate,cold,2.25,9.0,42,0,no reason
13319,20,female,nursing,2nd year,high school,sunny,2.8,4.68,42,0,personal work
13320,20,male,b.tech,2nd year,high school,sunny,4.48,4.98,68,1,none
13321,19,male,ba,1st year,phd,cloudy,4.06,9.02,20,1,none
13324,19,male,diploma,3rd year,no formal,cloudy,3.16,7.3,74,1,none
13325,18,male,b.com,3rd year,no formal,cloudy,5.77,5.8,8,0,travel
13327,23,female,bca,4th year,high school,cloudy,5.07,8.97,54,1,none
13328,24,male,nursing,2nd year,post graduate,sunny,1.52,7.07,18,0,no reason
13330,22,male,nursing,4th year,graduate,rainy,2.41,8.95,27,0,no reason
13331,22,male,ba,1st year,no formal,cold,5.92,5.55,26,0,sick
13332,23,female,ba,4th year,high school,rainy,5.9,9.7,84,1,none
13334,24,female,b.tech,1st year,high school,cloudy,3.04,9.04,19,1,none
13335,20,female,diploma,2nd year,phd,cloudy,1.85,7.28,35,1,none
13336,17,male,b.tech,3rd year,post graduate,cloudy,2.57,4.43,20,0,project work
13337,18,female,b.sc,3rd year,post graduate,rainy,5.56,5.9,17,1,none
13339,23,female,ba,3rd year,post graduate,sunny,2.31,5.74,32,0,project work
13340,17,male,b.sc,3rd year,graduate,hot,4.21,4.28,12,0,no reason
13342,18,male,nursing,4th year,graduate,sunny,0.27,9.12,25,1,none
13345,21,male,pharmacy,2nd year,post graduate,cloudy,5.43,5.49,22,0,personal work
13346,20,male,pharmacy,4th year,graduate,cold,5.56,9.43,7,1,none
13347,20,female,bca,4th year,phd,cold,3.81,9.75,8,0,no reason
13349,22,female,nursing,2nd year,post graduate,cloudy,2.84,5.5,40,1,none
13350,17,male,diploma,4th year,graduate,sunny,5.41,7.56,7,1,none
13352,19,male,b.sc,4th year,graduate,sunny,4.76,6.3,12,1,none
13355,24,female,diploma,1st year,post graduate,rainy,1.34,8.16,26,0,festival
13356,22,male,pharmacy,1st year,post graduate,hot,3.08,9.94,16,1,none
13359,20,female,nursing,2nd year,high school,cloudy,4.77,9.18,7,0,sick
13360,21,male,b.tech,1st year,phd,sunny,0.56,9.92,55,1,none
13361,22,male,pharmacy,4th year,graduate,cloudy,0.82,9.86,59,1,none
13362,18,male,b.tech,1st year,graduate,cloudy,3.0,9.57,82,0,none
13363,24,female,b.com,3rd year,graduate,cloudy,2.94,8.67,56,0,none
13364,20,female,b.tech,1st year,high school,sunny,1.82,8.92,79,0,none
13365,21,female,diploma,3rd year,no formal,rainy,2.01,8.46,44,1,none
13366,17,female,ba,1st year,high school,rainy,1.6,8.63,23,0,travel
13367,23,female,ba,2nd year,high school,sunny,3.07,6.46,18,1,none
13368,21,male,bba,2nd year,no formal,cold,0.95,9.54,36,1,none
13369,18,female,b.com,4th year,no formal,cloudy,5.92,7.19,38,1,none
13374,23,male,diploma,2nd year,phd,hot,0.95,6.71,88,1,none
13375,24,male,pharmacy,3rd year,post graduate,hot,4.26,6.13,50,0,no reason
13376,19,female,bba,3rd year,no formal,cloudy,3.9,4.06,77,0,project work
13377,21,female,b.com,4th year,post graduate,rainy,0.96,9.53,57,1,none
13381,20,male,ba,2nd year,graduate,hot,5.23,7.56,46,0,none
13385,24,female,bca,2nd year,post graduate,cold,5.14,6.28,39,1,none
13386,24,male,b.tech,1st year,phd,sunny,4.89,6.15,44,0,project work
13387,23,male,diploma,4th year,post graduate,rainy,2.11,7.8,9,1,none
13391,19,female,pharmacy,3rd year,high school,cloudy,2.69,6.47,9,0,personal work
13392,22,female,b.tech,4th year,graduate,rainy,4.75,5.67,53,0,project work
13393,19,male,b.tech,2nd year,graduate,rainy,5.47,7.43,47,1,none
13394,20,female,b.com,1st year,post graduate,cold,4.4,5.1,28,0,none
13395,17,male,bba,2nd year,post graduate,rainy,2.11,4.13,56,0,project work
13398,21,male,pharmacy,4th year,no formal,rainy,0.29,9.53,73,0,none
13401,18,female,b.tech,4th year,graduate,hot,0.7,9.21,26,1,none
13402,19,female,diploma,1st year,post graduate,cold,2.97,9.27,75,0,none
13403,21,male,b.sc,2nd year,graduate,hot,1.72,6.68,89,0,project work
13405,24,male,diploma,4th year,phd,cloudy,4.4,5.76,18,0,sick
13407,17,female,ba,3rd year,post graduate,hot,5.63,4.65,81,0,travel
13409,20,female,diploma,1st year,no formal,rainy,5.77,6.43,81,0,sick
13411,20,female,pharmacy,2nd year,graduate,cloudy,5.53,7.75,80,1,none
13412,20,female,diploma,3rd year,post graduate,sunny,5.78,9.79,86,1,none
13413,18,female,bba,1st year,post graduate,sunny,3.54,9.94,41,0,festival
13415,21,female,bba,1st year,post graduate,cold,4.92,4.16,30,1,none
13416,21,female,ba,3rd year,phd,sunny,2.45,6.42,81,1,none
13417,21,female,pharmacy,4th year,graduate,rainy,2.14,9.25,55,1,none
13418,20,female,bca,1st year,post graduate,rainy,5.5,7.43,13,0,festival
13419,18,female,diploma,4th year,no formal,cloudy,5.21,4.06,76,0,no reason
13420,18,female,ba,3rd year,post graduate,sunny,3.27,6.06,42,1,none
13421,18,male,b.sc,1st year,phd,hot,1.54,7.59,81,1,none
13423,23,female,nursing,1st year,graduate,cold,0.63,7.61,49,0,project work
13425,19,female,bba,2nd year,no formal,sunny,3.6,9.94,66,1,none
13426,17,female,b.sc,1st year,no formal,rainy,2.54,5.77,54,0,no reason
13427,22,female,nursing,4th year,no formal,cold,5.44,5.2,80,1,none
13429,22,male,bca,3rd year,post graduate,cold,1.0,7.44,59,0,personal work
13430,20,female,ba,4th year,post graduate,hot,4.03,8.51,38,0,none
13431,23,male,b.com,3rd year,post graduate,cold,3.5,8.21,47,0,travel
13433,22,female,nursing,3rd year,high school,sunny,4.92,7.13,23,1,none
13435,23,male,b.tech,4th year,graduate,cloudy,0.27,9.93,72,0,no reason
13436,21,male,b.com,4th year,no formal,cloudy,3.41,8.72,83,0,festival
13437,22,female,nursing,2nd year,phd,sunny,0.05,6.92,88,0,project work
13438,19,male,diploma,3rd year,graduate,sunny,3.54,4.58,20,1,none
13439,20,female,nursing,1st year,graduate,cold,1.63,7.69,86,0,travel
13440,23,male,b.sc,2nd year,graduate,sunny,0.25,5.73,81,1,none
13441,20,male,pharmacy,3rd year,high school,sunny,4.14,4.21,22,0,travel
13442,17,male,b.sc,2nd year,post graduate,rainy,3.04,4.63,89,0,personal work
13443,20,female,b.tech,4th year,high school,sunny,1.49,6.55,72,0,travel
13445,20,female,ba,3rd year,no formal,sunny,5.71,9.13,21,1,none
13446,17,male,b.com,3rd year,no formal,hot,2.67,5.11,64,1,none
13447,18,male,b.sc,4th year,phd,cloudy,0.2,6.6,79,1,none
13450,17,female,bca,4th year,graduate,rainy,4.4,8.48,16,1,none
13451,20,female,ba,1st year,no formal,cold,0.57,4.38,80,0,personal work
13452,19,female,b.com,2nd year,graduate,sunny,1.13,8.48,81,1,none
13455,19,male,ba,4th year,no formal,cold,1.4,5.22,30,0,travel
13456,18,female,b.tech,3rd year,phd,sunny,1.96,7.82,39,1,none
13458,17,female,bba,2nd year,no formal,hot,5.12,5.69,71,0,sick
13461,23,male,ba,2nd year,no formal,hot,4.49,5.63,30,1,none
13462,21,female,b.sc,2nd year,no formal,cloudy,3.72,6.23,65,1,none
13463,21,female,diploma,4th year,no formal,rainy,5.59,4.38,25,0,festival
13464,23,male,b.tech,4th year,high school,hot,0.63,6.83,25,1,none
13465,23,female,b.com,1st year,graduate,cold,0.45,5.59,33,0,sick
13466,18,male,bca,2nd year,post graduate,cloudy,1.01,8.86,16,0,travel
13467,23,female,diploma,2nd year,phd,sunny,4.34,6.81,63,0,no reason
13468,20,female,pharmacy,3rd year,phd,rainy,2.83,5.76,73,0,sick
13469,17,female,diploma,3rd year,phd,cold,3.01,6.1,73,1,none
13470,21,female,b.com,4th year,no formal,rainy,2.37,5.07,17,1,none
13474,24,male,diploma,3rd year,phd,rainy,1.81,7.06,14,1,none
13482,18,female,ba,2nd year,phd,cold,5.52,7.21,71,1,none
13483,19,female,nursing,1st year,post graduate,hot,3.43,5.48,69,0,project work
13484,19,female,diploma,2nd year,high school,cold,0.51,8.67,77,1,none
13486,23,female,bba,1st year,high school,cloudy,5.42,4.06,70,1,none
13487,17,female,bba,3rd year,high school,cloudy,4.36,9.6,61,1,none
13489,17,male,bca,2nd year,high school,cloudy,1.41,8.11,34,1,none
13491,17,female,b.sc,1st year,graduate,hot,3.61,6.52,66,1,none
13493,21,male,ba,1st year,no formal,rainy,4.94,4.25,52,1,none
13494,17,male,b.tech,1st year,graduate,cloudy,5.86,9.53,38,1,none
13497,20,female,b.tech,3rd year,post graduate,sunny,4.8,9.15,12,1,none
13498,17,female,b.sc,2nd year,phd,hot,4.67,8.65,77,1,none
13499,22,female,b.sc,2nd year,no formal,hot,4.11,5.34,63,0,travel
13500,18,female,bca,4th year,post graduate,hot,0.27,5.9,48,0,travel
13501,17,male,nursing,3rd year,no formal,hot,1.01,4.44,50,0,travel
13502,20,female,pharmacy,1st year,post graduate,rainy,1.49,6.5,43,0,none
13503,19,female,nursing,3rd year,no formal,rainy,5.93,7.09,61,1,none
13504,17,male,diploma,3rd year,post graduate,cloudy,2.11,7.07,17,1,none
13505,23,female,bca,3rd year,no formal,cold,4.01,8.12,83,1,none
13508,20,female,nursing,4th year,high school,cold,5.2,8.42,53,1,none
13509,20,female,b.tech,3rd year,post graduate,rainy,3.77,9.89,71,1,none
13510,23,male,nursing,3rd year,no formal,sunny,5.41,6.64,45,1,none
13511,17,female,nursing,1st year,post graduate,hot,3.61,6.11,54,1,none
13512,19,female,b.tech,4th year,graduate,hot,2.89,5.09,32,0,none
13513,23,male,b.com,1st year,no formal,cloudy,5.08,5.0,57,0,sick
13514,19,male,b.com,4th year,phd,rainy,0.12,4.52,76,0,no reason
13515,24,female,pharmacy,3rd year,graduate,hot,5.61,9.5,42,1,none
13517,20,female,diploma,2nd year,no formal,cloudy,5.32,4.65,61,0,no reason
13522,19,female,nursing,1st year,phd,rainy,0.05,7.96,76,0,project work
13524,21,male,bca,3rd year,high school,hot,1.16,8.9,5,1,none
13525,24,male,nursing,1st year,high school,hot,4.67,7.35,33,1,none
13526,24,female,b.sc,2nd year,post graduate,sunny,2.66,8.26,46,0,travel
13527,22,male,bca,3rd year,post graduate,cold,1.49,6.71,51,0,project work
13530,23,male,bba,2nd year,no formal,hot,4.58,6.72,34,1,none
13532,17,male,ba,3rd year,no formal,sunny,1.12,4.69,29,0,project work
13533,23,male,bca,1st year,graduate,cold,0.12,7.33,12,1,none
13537,23,female,b.com,2nd year,phd,cold,2.02,9.15,45,1,none
13538,19,female,bca,3rd year,phd,sunny,4.38,6.88,84,0,festival
13539,20,male,pharmacy,3rd year,post graduate,rainy,4.11,8.57,42,1,none
13542,17,female,pharmacy,2nd year,graduate,cold,0.73,5.28,16,0,no reason
13544,24,female,nursing,2nd year,phd,sunny,5.16,6.17,9,1,none
